Date,Treatment,Population,Timepoint,Isolate,Tag,Phage,PFU,Dilution,Titer,Notes
20220317,Cocktail,5,0,2,Cocktail_5_0_2,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,3,Cocktail_5_0_3,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,4,Cocktail_5_0_4,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,5,Cocktail_5_0_5,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,6,Cocktail_5_0_6,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,7,Cocktail_5_0_7,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,8,Cocktail_5_0_8,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,9,Cocktail_5_0_9,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,10,Cocktail_5_0_10,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,11,Cocktail_5_0_11,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,12,Cocktail_5_0_12,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,1,Cocktail_6_0_1,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,2,Cocktail_6_0_2,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,3,Cocktail_6_0_3,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,4,Cocktail_6_0_4,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,5,Cocktail_6_0_5,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,6,Cocktail_6_0_6,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,7,Cocktail_6_0_7,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,8,Cocktail_6_0_8,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,9,Cocktail_6_0_9,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,10,Cocktail_6_0_10,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,11,Cocktail_6_0_11,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,12,Cocktail_6_0_12,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,REL606,0,0,0,REL606_0_0_0,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,1,Cocktail_1_0_1,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,2,Cocktail_1_0_2,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,3,Cocktail_1_0_3,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,4,Cocktail_1_0_4,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,5,Cocktail_1_0_5,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,6,Cocktail_1_0_6,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,7,Cocktail_1_0_7,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,8,Cocktail_1_0_8,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,9,Cocktail_1_0_9,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,10,Cocktail_1_0_10,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,11,Cocktail_1_0_11,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,12,Cocktail_1_0_12,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,1,Cocktail_2_0_1,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,2,Cocktail_2_0_2,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,3,Cocktail_2_0_3,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,4,Cocktail_2_0_4,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,5,Cocktail_2_0_5,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,6,Cocktail_2_0_6,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,7,Cocktail_2_0_7,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,8,Cocktail_2_0_8,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,9,Cocktail_2_0_9,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,10,Cocktail_2_0_10,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,11,Cocktail_2_0_11,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,12,Cocktail_2_0_12,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,1,Cocktail_3_0_1,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,2,Cocktail_3_0_2,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,3,Cocktail_3_0_3,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,4,Cocktail_3_0_4,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,5,Cocktail_3_0_5,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,6,Cocktail_3_0_6,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,7,Cocktail_3_0_7,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,8,Cocktail_3_0_8,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,9,Cocktail_3_0_9,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,10,Cocktail_3_0_10,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,11,Cocktail_3_0_11,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,12,Cocktail_3_0_12,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,1,Cocktail_4_0_1,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,2,Cocktail_4_0_2,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,3,Cocktail_4_0_3,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,4,Cocktail_4_0_4,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,5,Cocktail_4_0_5,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,6,Cocktail_4_0_6,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,7,Cocktail_4_0_7,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,8,Cocktail_4_0_8,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,9,Cocktail_4_0_9,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,10,Cocktail_4_0_10,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,11,Cocktail_4_0_11,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,12,Cocktail_4_0_12,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,1,Cocktail_5_0_1,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,2,Cocktail_5_0_2,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,3,Cocktail_5_0_3,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,4,Cocktail_5_0_4,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,5,Cocktail_5_0_5,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,6,Cocktail_5_0_6,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,7,Cocktail_5_0_7,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,8,Cocktail_5_0_8,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,9,Cocktail_5_0_9,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,10,Cocktail_5_0_10,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,11,Cocktail_5_0_11,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,12,Cocktail_5_0_12,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,1,Cocktail_6_0_1,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,2,Cocktail_6_0_2,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,3,Cocktail_6_0_3,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,4,Cocktail_6_0_4,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,5,Cocktail_6_0_5,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,6,Cocktail_6_0_6,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,7,Cocktail_6_0_7,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,8,Cocktail_6_0_8,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,9,Cocktail_6_0_9,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,10,Cocktail_6_0_10,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,11,Cocktail_6_0_11,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,12,Cocktail_6_0_12,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,REL606,0,0,0,REL606_0_0_0,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,1,Cocktail_1_0_1,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,2,Cocktail_1_0_2,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,3,Cocktail_1_0_3,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,4,Cocktail_1_0_4,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,5,Cocktail_1_0_5,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,6,Cocktail_1_0_6,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,7,Cocktail_1_0_7,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,8,Cocktail_1_0_8,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,9,Cocktail_1_0_9,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,10,Cocktail_1_0_10,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,11,Cocktail_1_0_11,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,12,Cocktail_1_0_12,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,1,Cocktail_2_0_1,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,2,Cocktail_2_0_2,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,3,Cocktail_2_0_3,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,4,Cocktail_2_0_4,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,5,Cocktail_2_0_5,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,6,Cocktail_2_0_6,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,7,Cocktail_2_0_7,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,8,Cocktail_2_0_8,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,9,Cocktail_2_0_9,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,10,Cocktail_2_0_10,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,11,Cocktail_2_0_11,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,12,Cocktail_2_0_12,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,1,Cocktail_3_0_1,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,2,Cocktail_3_0_2,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,3,Cocktail_3_0_3,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,4,Cocktail_3_0_4,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,5,Cocktail_3_0_5,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,6,Cocktail_3_0_6,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,7,Cocktail_3_0_7,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,8,Cocktail_3_0_8,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,9,Cocktail_3_0_9,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,10,Cocktail_3_0_10,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,11,Cocktail_3_0_11,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,12,Cocktail_3_0_12,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,1,Cocktail_4_0_1,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,2,Cocktail_4_0_2,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,3,Cocktail_4_0_3,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,4,Cocktail_4_0_4,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,5,Cocktail_4_0_5,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,6,Cocktail_4_0_6,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,7,Cocktail_4_0_7,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,8,Cocktail_4_0_8,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,9,Cocktail_4_0_9,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,10,Cocktail_4_0_10,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,11,Cocktail_4_0_11,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,12,Cocktail_4_0_12,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,1,Cocktail_5_0_1,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,2,Cocktail_5_0_2,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,3,Cocktail_5_0_3,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,4,Cocktail_5_0_4,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,5,Cocktail_5_0_5,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,6,Cocktail_5_0_6,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,7,Cocktail_5_0_7,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,8,Cocktail_5_0_8,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,9,Cocktail_5_0_9,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,10,Cocktail_5_0_10,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,11,Cocktail_5_0_11,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,12,Cocktail_5_0_12,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,1,Cocktail_6_0_1,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,2,Cocktail_6_0_2,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,3,Cocktail_6_0_3,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,4,Cocktail_6_0_4,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,5,Cocktail_6_0_5,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,6,Cocktail_6_0_6,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,7,Cocktail_6_0_7,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,8,Cocktail_6_0_8,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,9,Cocktail_6_0_9,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,10,Cocktail_6_0_10,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,11,Cocktail_6_0_11,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,6,0,12,Cocktail_6_0_12,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,REL606,0,0,0,REL606_0_0_0,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,1,Cocktail_1_0_1,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,2,Cocktail_1_0_2,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,3,Cocktail_1_0_3,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,4,Cocktail_1_0_4,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,5,Cocktail_1_0_5,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,6,Cocktail_1_0_6,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,7,Cocktail_1_0_7,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,8,Cocktail_1_0_8,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,9,Cocktail_1_0_9,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,10,Cocktail_1_0_10,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,11,Cocktail_1_0_11,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,12,Cocktail_1_0_12,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,1,Cocktail_2_0_1,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,2,Cocktail_2_0_2,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,3,Cocktail_2_0_3,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,4,Cocktail_2_0_4,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,5,Cocktail_2_0_5,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,6,Cocktail_2_0_6,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,7,Cocktail_2_0_7,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,8,Cocktail_2_0_8,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,9,Cocktail_2_0_9,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,10,Cocktail_2_0_10,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,11,Cocktail_2_0_11,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,12,Cocktail_2_0_12,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,1,Cocktail_3_0_1,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,2,Cocktail_3_0_2,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,3,Cocktail_3_0_3,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,4,Cocktail_3_0_4,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,5,Cocktail_3_0_5,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,6,Cocktail_3_0_6,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,7,Cocktail_3_0_7,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,8,Cocktail_3_0_8,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,9,Cocktail_3_0_9,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,10,Cocktail_3_0_10,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,11,Cocktail_3_0_11,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,12,Cocktail_3_0_12,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,1,Cocktail_4_0_1,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,2,Cocktail_4_0_2,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,3,Cocktail_4_0_3,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,4,Cocktail_4_0_4,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,5,Cocktail_4_0_5,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,6,Cocktail_4_0_6,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,7,Cocktail_4_0_7,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,8,Cocktail_4_0_8,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,9,Cocktail_4_0_9,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,10,Cocktail_4_0_10,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,11,Cocktail_4_0_11,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,12,Cocktail_4_0_12,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,1,Cocktail_5_0_1,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,2,Cocktail_5_0_2,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,3,Cocktail_5_0_3,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,4,Cocktail_5_0_4,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,5,Cocktail_5_0_5,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,6,Cocktail_5_0_6,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,7,Cocktail_5_0_7,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,8,Cocktail_5_0_8,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,9,Cocktail_5_0_9,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
