Date,Treatment,Rep,Timepoint,Plated,Count,Dilution,Titer
20210406,cI26,2,9,Phage_606,4,6,2.00E+09
20210406,cI26,3,9,Phage_606,8,4,4.00E+07
20210406,EvoC,1,9,Phage_606,18,3,9.00E+06
20210406,EvoC,2,9,Phage_606,0,0,0.00E+00
20210406,EvoC,3,9,Phage_606,0,0,0.00E+00
20210406,LamB Spec,1,9,Phage_606,46,3,2.30E+07
20210406,LamB Spec,2,9,Phage_606,6,4,3.00E+07
20210406,LamB Spec,3,9,Phage_606,21,4,1.05E+08
20210406,OmpF Spec,1,9,Phage_606,14,4,7.00E+07
20210406,OmpF Spec,2,9,Phage_606,20,5,1.00E+09
20210406,OmpF Spec,3,9,Phage_606,16,1,8.00E+04
20210406,L+O,1,9,Phage_606,0,0,0.00E+00
20210406,L+O,2,9,Phage_606,7,6,3.50E+09
20210406,L+O,3,9,Phage_606,24,4,1.20E+08
20210406,L+O,4,9,Phage_606,20,4,1.00E+08
20210406,L+O,5,9,Phage_606,0,0,0.00E+00
20210406,L+O,6,9,Phage_606,0,0,0.00E+00
20210406,2811,1,9,Phage_606,0,0,0.00E+00
20210406,2811,2,9,Phage_606,0,0,0.00E+00
20210406,2811,3,9,Phage_606,0,0,0.00E+00
20210406,2811,4,9,Phage_606,0,0,0.00E+00
20210406,2811,5,9,Phage_606,0,0,0.00E+00
20210406,2811,6,9,Phage_606,0,0,0.00E+00
20210406,cI26,1,9,Phage_Lminus,0,0,0.00E+00
20210406,cI26,2,9,Phage_Lminus,0,0,0.00E+00
20210406,cI26,3,9,Phage_Lminus,0,0,0.00E+00
20210406,EvoC,1,9,Phage_Lminus,25,3,1.25E+07
20210406,EvoC,2,9,Phage_Lminus,0,0,0.00E+00
20210406,EvoC,3,9,Phage_Lminus,0,0,0.00E+00
20210406,LamB Spec,1,9,Phage_Lminus,22,4,1.10E+08
20210406,LamB Spec,2,9,Phage_Lminus,23,4,1.15E+08
20210406,LamB Spec,3,9,Phage_Lminus,23,4,1.15E+08
20210406,OmpF Spec,1,9,Phage_Lminus,3,3,1.50E+06
20210406,OmpF Spec,2,9,Phage_Lminus,7,3,3.50E+06
20210406,OmpF Spec,3,9,Phage_Lminus,3,3,1.50E+06
20210406,L+O,1,9,Phage_Lminus,0,0,0.00E+00
20210406,L+O,2,9,Phage_Lminus,8,6,4.00E+09
20210406,L+O,3,9,Phage_Lminus,3,4,1.50E+07
20210406,L+O,4,9,Phage_Lminus,9,3,4.50E+06
20210406,L+O,5,9,Phage_Lminus,0,0,0.00E+00
20210406,L+O,6,9,Phage_Lminus,0,0,0.00E+00
20210406,2811,1,9,Phage_Lminus,0,0,0.00E+00
20210406,2811,2,9,Phage_Lminus,0,0,0.00E+00
20210406,2811,3,9,Phage_Lminus,0,0,0.00E+00
20210406,2811,4,9,Phage_Lminus,0,0,0.00E+00
20210406,2811,5,9,Phage_Lminus,0,0,0.00E+00
20210406,2811,6,9,Phage_Lminus,0,0,0.00E+00
20210406,cI26,1,9,Phage_Ominus,5,3,2.50E+06
20210406,cI26,2,9,Phage_Ominus,10,6,5.00E+09
20210406,cI26,3,9,Phage_Ominus,14,4,7.00E+07
20210406,EvoC,1,9,Phage_Ominus,5,4,2.50E+07
20210406,EvoC,2,9,Phage_Ominus,0,0,0.00E+00
20210406,EvoC,3,9,Phage_Ominus,0,0,0.00E+00
20210406,LamB Spec,1,9,Phage_Ominus,5,5,2.50E+08
20210406,LamB Spec,2,9,Phage_Ominus,3,5,1.50E+08
20210406,LamB Spec,3,9,Phage_Ominus,11,5,5.50E+08
20210406,OmpF Spec,1,9,Phage_Ominus,5,5,2.50E+08
20210406,OmpF Spec,2,9,Phage_Ominus,11,6,5.50E+09
20210406,OmpF Spec,3,9,Phage_Ominus,6,2,3.00E+05
20210406,L+O,1,9,Phage_Ominus,0,0,0.00E+00
20210406,L+O,2,9,Phage_Ominus,41,6,2.05E+10
20210406,L+O,3,9,Phage_Ominus,12,5,6.00E+08
20210406,L+O,4,9,Phage_Ominus,11,5,5.50E+08
20210406,L+O,5,9,Phage_Ominus,0,0,0.00E+00
20210406,L+O,6,9,Phage_Ominus,0,0,0.00E+00
20210406,2811,1,9,Phage_Ominus,0,0,0.00E+00
20210406,2811,2,9,Phage_Ominus,0,0,0.00E+00
20210406,2811,3,9,Phage_Ominus,0,0,0.00E+00
20210406,2811,4,9,Phage_Ominus,0,0,0.00E+00
20210406,2811,5,9,Phage_Ominus,0,0,0.00E+00
20210406,2811,6,9,Phage_Ominus,0,0,0.00E+00
20210407,cI26,1,10,Bacteria,99,6,9.90E+08
20210407,cI26,2,10,Bacteria,74,6,7.40E+08
20210407,cI26,3,10,Bacteria,110,6,1.10E+09
20210407,EvoC,1,10,Bacteria,52,6,5.20E+08
20210407,EvoC,2,10,Bacteria,0,0,0.00E+00
20210407,EvoC,3,10,Bacteria,103,6,1.03E+09
20210407,LamB Spec,1,10,Bacteria,77,6,7.70E+08
20210407,LamB Spec,2,10,Bacteria,146,6,1.46E+09
20210407,LamB Spec,3,10,Bacteria,13,6,1.30E+08
20210407,OmpF Spec,1,10,Bacteria,80,6,8.00E+08
20210407,OmpF Spec,2,10,Bacteria,112,6,1.12E+09
20210407,OmpF Spec,3,10,Bacteria,110,6,1.10E+09
20210407,L+O,1,10,Bacteria,171,6,1.71E+09
20210407,L+O,2,10,Bacteria,65,6,6.50E+08
20210407,L+O,3,10,Bacteria,284,5,2.84E+08
20210407,L+O,4,10,Bacteria,170,6,1.70E+09
20210407,L+O,5,10,Bacteria,0,0,0.00E+00
20210407,L+O,6,10,Bacteria,0,0,0.00E+00
20210407,2811,1,10,Bacteria,0,0,0.00E+00
20210407,2811,2,10,Bacteria,0,0,0.00E+00
20210407,2811,3,10,Bacteria,83,6,8.30E+08
20210407,2811,4,10,Bacteria,0,0,0.00E+00
20210407,2811,5,10,Bacteria,0,0,0.00E+00
20210407,2811,6,10,Bacteria,0,0,0.00E+00
20210407,cI26,1,10,Phage_606,6,3,3.00E+06
20210407,cI26,2,10,Phage_606,17,5,8.50E+08
20210407,cI26,3,10,Phage_606,25,3,1.25E+07
20210407,EvoC,1,10,Phage_606,8,3,4.00E+06
20210407,EvoC,2,10,Phage_606,0,0,0.00E+00
20210407,EvoC,3,10,Phage_606,0,0,0.00E+00
20210407,LamB Spec,1,10,Phage_606,36,3,1.80E+07
20210407,LamB Spec,2,10,Phage_606,15,4,7.50E+07
20210407,LamB Spec,3,10,Phage_606,18,4,9.00E+07
20210407,OmpF Spec,1,10,Phage_606,7,3,3.50E+06
20210407,OmpF Spec,2,10,Phage_606,7,5,3.50E+08
20210407,OmpF Spec,3,10,Phage_606,2,1,1.00E+04
20210407,L+O,1,10,Phage_606,0,0,0.00E+00
20210407,L+O,2,10,Phage_606,6,6,3.00E+09
20210407,L+O,3,10,Phage_606,4,4,2.00E+07
20210407,L+O,4,10,Phage_606,3,4,1.50E+07
20210407,L+O,5,10,Phage_606,0,0,0.00E+00
20210407,L+O,6,10,Phage_606,0,0,0.00E+00
20210407,2811,1,10,Phage_606,0,0,0.00E+00
20210407,2811,2,10,Phage_606,0,0,0.00E+00
20210407,2811,3,10,Phage_606,0,0,0.00E+00
20210407,2811,4,10,Phage_606,0,0,0.00E+00
20210407,2811,5,10,Phage_606,0,0,0.00E+00
20210407,2811,6,10,Phage_606,0,0,0.00E+00
20210407,cI26,1,10,Phage_Lminus,0,0,0.00E+00
20210407,cI26,2,10,Phage_Lminus,0,0,0.00E+00
20210407,cI26,3,10,Phage_Lminus,0,0,0.00E+00
20210407,EvoC,1,10,Phage_Lminus,11,3,5.50E+06
20210407,EvoC,2,10,Phage_Lminus,0,0,0.00E+00
20210407,EvoC,3,10,Phage_Lminus,0,0,0.00E+00
20210407,LamB Spec,1,10,Phage_Lminus,10,4,5.00E+07
20210407,LamB Spec,2,10,Phage_Lminus,31,4,1.55E+08
20210407,LamB Spec,3,10,Phage_Lminus,32,4,1.60E+08
20210407,OmpF Spec,1,10,Phage_Lminus,4,2,2.00E+05
20210407,OmpF Spec,2,10,Phage_Lminus,3,4,1.50E+07
20210407,OmpF Spec,3,10,Phage_Lminus,9,0,4.50E+03
20210407,L+O,1,10,Phage_Lminus,0,0,0.00E+00
20210407,L+O,2,10,Phage_Lminus,21,6,1.05E+10
20210407,L+O,3,10,Phage_Lminus,24,3,1.20E+07
20210407,L+O,4,10,Phage_Lminus,10,2,5.00E+05
20210407,L+O,5,10,Phage_Lminus,0,0,0.00E+00
20210407,L+O,6,10,Phage_Lminus,0,0,0.00E+00
20210407,2811,1,10,Phage_Lminus,0,0,0.00E+00
20210407,2811,2,10,Phage_Lminus,0,0,0.00E+00
20210407,2811,3,10,Phage_Lminus,0,0,0.00E+00
20210407,2811,4,10,Phage_Lminus,0,0,0.00E+00
20210407,2811,5,10,Phage_Lminus,0,0,0.00E+00
20210407,2811,6,10,Phage_Lminus,0,0,0.00E+00
20210407,cI26,1,10,Phage_Ominus,18,3,9.00E+06
20210407,cI26,2,10,Phage_Ominus,8,6,4.00E+09
20210407,cI26,3,10,Phage_Ominus,5,4,2.50E+07
20210407,EvoC,1,10,Phage_Ominus,6,3,3.00E+06
20210407,EvoC,2,10,Phage_Ominus,0,0,0.00E+00
20210407,EvoC,3,10,Phage_Ominus,0,0,0.00E+00
20210407,LamB Spec,1,10,Phage_Ominus,10,4,5.00E+07
20210407,LamB Spec,2,10,Phage_Ominus,28,4,1.40E+08
20210407,LamB Spec,3,10,Phage_Ominus,30,4,1.50E+08
20210407,OmpF Spec,1,10,Phage_Ominus,6,4,3.00E+07
20210407,OmpF Spec,2,10,Phage_Ominus,37,5,1.85E+09
20210407,OmpF Spec,3,10,Phage_Ominus,2,1,1.00E+04
20210407,L+O,1,10,Phage_Ominus,0,0,0.00E+00
20210407,L+O,2,10,Phage_Ominus,6,5,3.00E+08
20210407,L+O,3,10,Phage_Ominus,8,4,4.00E+07
20210407,L+O,4,10,Phage_Ominus,45,3,2.25E+07
20210407,L+O,5,10,Phage_Ominus,0,0,0.00E+00
20210407,L+O,6,10,Phage_Ominus,0,0,0.00E+00
20210407,2811,1,10,Phage_Ominus,0,0,0.00E+00
20210407,2811,2,10,Phage_Ominus,0,0,0.00E+00
20210407,2811,3,10,Phage_Ominus,0,0,0.00E+00
20210407,2811,4,10,Phage_Ominus,0,0,0.00E+00
20210407,2811,5,10,Phage_Ominus,0,0,0.00E+00
20210407,2811,6,10,Phage_Ominus,0,0,0.00E+00
